,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
113,San Diego,"Illumina, Inc.",US,"Tue, 20 Dec 2016 00:11:35 GMT",False,"San Diego, CA","San Diego, CA",30+ days ago,False,e280a552f072f740,Associate Scientist 1 - Consumables Product Development,32.714287,-117.15385,"indeed_clk(this,'2203');","Demonstrated experience solving challenging, interdisciplinary problems at the interface of biology, chemistry and <b>materials</b> <b>science</b>....","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=e280a552f072f740&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
114,San Luis Obispo,Revasum,US,"Wed, 15 Feb 2017 22:36:53 GMT",False,"San Luis Obispo, CA","San Luis Obispo, CA",13 days ago,True,1c58f92177b2941b,CMP Applications Engineer 2,35.28022,-120.65934,"indeed_clk(this,'2203');","<b>Materials</b> <b>science</b>, chemistry, mechanical engineering, physics. Assist in developing presentation <b>materials</b> for machine performance capabilities....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=1c58f92177b2941b&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
115,Ontario,Niagara Bottling,US,"Wed, 07 Dec 2016 03:54:57 GMT",False,"Ontario, CA","Ontario, CA 91761",30+ days ago,False,7580c407efe5599f,Jr. R&D Engineer,34.032436,-117.595314,"indeed_clk(this,'2203');","<b>Materials</b> <b>Science</b> and Engineering exposure. Bachelor's Degree Chemistry, Physics, <b>Materials</b> <b>Science</b>, or other related fields or equivalent experience....",Niagara Bottling,False,CA,,http://www.indeed.com/viewjob?jk=7580c407efe5599f&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
116,Huntington Beach,Element Materials Technology,US,"Wed, 22 Feb 2017 18:24:07 GMT",False,"Huntington Beach, CA","Huntington Beach, CA",6 days ago,False,e77b259cb7eedcf5,Human Resources Coordinator,33.65934,-117.99451,"indeed_clk(this,'2203');","As the fastest growing <b>Materials</b> and Product Qualification Testing Companyoperating in the global Testing Inspection and Certification (TIC) sector,Element...",Element Materials Technology,False,CA,,http://www.indeed.com/viewjob?jk=e77b259cb7eedcf5&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
117,Menlo Park,Facebook,US,"Fri, 24 Feb 2017 11:05:53 GMT",False,"Menlo Park, CA","Menlo Park, CA",4 days ago,False,b6c6904b50cacab3,"Manager, Display Engineering",37.453297,-122.18132,"indeed_clk(this,'2203');","PhD or MS in Display Engineering, <b>Materials</b> <b>Science</b>, Optical Engineering, Physics or related field and/or equivalent experience....",Facebook,False,CA,,http://www.indeed.com/viewjob?jk=b6c6904b50cacab3&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
118,Menlo Park,Oculus VR,US,"Fri, 24 Feb 2017 06:40:10 GMT",False,"Menlo Park, CA","Menlo Park, CA",4 days ago,False,210a0b6fe6baa403,"Manager, Display Engineering",37.453297,-122.18132,"indeed_clk(this,'2203');","PhD or MS in Display Engineering, <b>Materials</b> <b>Science</b>, Optical Engineering, Physics or related field and/or equivalent experience....",Oculus VR,False,CA,,http://www.indeed.com/viewjob?jk=210a0b6fe6baa403&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
119,Milpitas,Nanolab Technologies Incorporated,US,"Thu, 09 Feb 2017 12:26:57 GMT",False,"Milpitas, CA","Milpitas, CA 95035",19 days ago,False,c2f4c47bb00c1f9b,Prep Lab Coordinator,37.436813,-121.88461,"indeed_clk(this,'2203');","Advanced degree preferred – BS in <b>Materials</b> <b>Science</b>, Chemistry, and/or Physics. Prioritize jobs in the lab including but not limited to:....",Nanolab Technologies Incorporated,False,CA,,http://www.indeed.com/viewjob?jk=c2f4c47bb00c1f9b&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
120,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:13 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,aee661068d8eea7f,Product Development Intern (Post-Harvest),34.42033,-119.6978,"indeed_clk(this,'2203');","Apeel Sciences is seeking exceptional undergraduate and graduate level students with a background in Mechanical Engineering, <b>Materials</b> (Polymer Science;...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=aee661068d8eea7f&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
121,Mountain View,CY Vision,US,"Tue, 24 Jan 2017 05:34:07 GMT",False,"Mountain View, CA","Mountain View, CA",30+ days ago,True,8da92b06c5401bad,Micro Display Expert,37.384617,-122.08242,"indeed_clk(this,'2203');","BS/MS degree in engineering, applied physics, or <b>materials</b> <b>science</b>. Procurement and testing new LC <b>materials</b>. Work in an interdisciplinary team developing head...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=8da92b06c5401bad&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
122,Sylmar,Esterline,US,"Sat, 25 Feb 2017 04:38:40 GMT",False,"Sylmar, CA","Sylmar, CA",4 days ago,False,ebfef1d7c5bfad26,Design Engineer 2,34.307693,-118.44505,"indeed_clk(this,'2203');",Significant breadth within <b>materials</b> <b>science</b>. Esterline Technologies Corporation....,Esterline,False,CA,,http://www.indeed.com/viewjob?jk=ebfef1d7c5bfad26&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
123,Berkeley,Lawrence Berkeley National Laboratory,US,"Sun, 26 Feb 2017 08:15:24 GMT",False,"Berkeley, CA","Berkeley, CA 94720",2 days ago,False,d8b311a7d6331b57,mSOFC Postdoctoral Fellow (Energy Storage & Distributed Resources),37.868134,-122.25824,"indeed_clk(this,'2203');","PhD in chemical engineering, mechanical engineering, <b>materials</b> <b>science</b> or related field. Energy Storage &amp; Distributed Resources....",Lawrence Berkeley National Laboratory,False,CA,,http://www.indeed.com/viewjob?jk=d8b311a7d6331b57&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
124,Merced,University of California Merced,US,"Wed, 22 Feb 2017 23:35:28 GMT",False,"Merced, CA","Merced, CA",6 days ago,False,48e5c3853e4ba1c5,"Lecturer in Engineering: Summer 2017, AY2017-2018 (Anticipated)",37.29945,-120.47802,"indeed_clk(this,'2203');","<b>Materials</b> <b>Science</b> and Engineering. Computer <b>Science</b> and Engineering. The University of California is a dynamic new university campus in Merced, California,...",University of California Merced,False,CA,,http://www.indeed.com/viewjob?jk=48e5c3853e4ba1c5&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kc4uav0hc1k
125,San Jose,Intermolecular,US,"Tue, 14 Feb 2017 02:06:58 GMT",False,"San Jose, CA","San Jose, CA",15 days ago,False,54507ca14a5580a0,Metrology Engineer -- XRD Specialist,37.337914,-121.89011,"indeed_clk(this,'2472');","MS or PhD in chemistry, <b>materials</b> <b>science</b>, physics, or related fields. The candidate should be experienced with X-ray diffraction (XRD) and familiar with the...",Intermolecular,False,CA,,http://www.indeed.com/viewjob?jk=54507ca14a5580a0&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
126,Malibu,"HRL Laboratories, LLC",US,"Tue, 17 Jan 2017 06:33:01 GMT",False,"Malibu, CA","Malibu, CA 90265",30+ days ago,False,ed8784fbc41aa846,Scaled Nanotechnology - Intern,34.043625,-118.695816,"indeed_clk(this,'2472');","High School and some undergraduate courses in Chemistry, Chemical Engineering, <b>Materials</b> <b>Science</b> or related field....","HRL Laboratories, LLC",False,CA,,http://www.indeed.com/viewjob?jk=ed8784fbc41aa846&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
127,Santa Barbara,Apeel Sciences,US,"Tue, 14 Feb 2017 18:06:41 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",14 days ago,False,24a26953add8e807,Fabrication Engineer,34.42033,-119.6978,"indeed_clk(this,'2472');","Bachelor’s Degree in an engineering or related field preferred (e.g., Mechanical Engineering, <b>Materials</b> <b>Science</b> or Engineering, Industrial Engineering,...",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=24a26953add8e807&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
128,Huntington Beach,Element Materials Technology,US,"Wed, 15 Feb 2017 18:25:45 GMT",False,"Huntington Beach, CA","Huntington Beach, CA",13 days ago,False,fd29b3721996a4da,Stress Rupture Creep Testing Technician,33.65934,-117.99451,"indeed_clk(this,'2472');","As the fastest growing <b>Materials</b> and Product Qualification Testing Companyoperating in the global Testing Inspection and Certification (TIC) sector,Element...",Element Materials Technology,False,CA,,http://www.indeed.com/viewjob?jk=fd29b3721996a4da&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
129,Fontana,ALCOA,US,"Wed, 22 Feb 2017 01:25:43 GMT",False,"Fontana, CA","Fontana, CA",7 days ago,False,93bc349171a346a8,Quality Metallurgical Engineer,34.09066,-117.43407,"indeed_clk(this,'2472');","Bachelor’s Degree from an accredited institution in Metallurgical Engineering, Metallurgy, <b>Materials</b> Engineering, or <b>Materials</b> <b>Science</b>....",ALCOA,False,CA,,http://www.indeed.com/viewjob?jk=93bc349171a346a8&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
130,Fremont,FEI Company,US,"Fri, 24 Feb 2017 21:44:40 GMT",False,"Fremont, CA","Fremont, CA",4 days ago,False,f6f49f353c70e78a,Technician Specialist,37.546703,-121.98351,"indeed_clk(this,'2472');","Combining hardware and software expertise in electron, ion, and light microscopy with deep application knowledge in the <b>materials</b> <b>science</b>, life sci­ences,...",FEI Company,False,CA,,http://www.indeed.com/viewjob?jk=f6f49f353c70e78a&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
131,Rancho Santa Margarita,Applied Medical Resources Corporation,US,"Wed, 22 Feb 2017 20:03:50 GMT",False,"Rancho Santa Margarita, CA","Rancho Santa Margarita, CA",6 days ago,False,a1ca55f78f58d231,Surgical Simulation Design Engineer,33.64011,-117.5989,"indeed_clk(this,'2472');","Bachelor’s degree in Engineering or <b>Science</b>. Applied Medical, a progressive medical device developer, manufacturer, and distributor, invites exceptional...",Applied Medical Resources Corporation,False,CA,,http://www.indeed.com/viewjob?jk=a1ca55f78f58d231&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
132,Mountain View,Google,US,"Tue, 07 Feb 2017 15:11:06 GMT",False,"Mountain View, CA","Mountain View, CA",21 days ago,False,e420dac0d52231ea,"Creative Hardware Prototyper, X",37.384617,-122.08242,"indeed_clk(this,'2472');","Degree in a similar or adjacent field such as <b>materials</b> <b>science</b>, industrial design, sculpture, chemistry, electrical engineering....",Google,False,CA,,http://www.indeed.com/viewjob?jk=e420dac0d52231ea&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
133,Malibu,"HRL Laboratories, LLC",US,"Tue, 31 Jan 2017 22:56:33 GMT",False,"Malibu, CA","Malibu, CA 90265",28 days ago,False,d1f4da257c683ad1,Contract - Tech Professional,34.043625,-118.695816,"indeed_clk(this,'2472');","B.S or M.S in <b>Materials</b> <b>Science</b>, Physics, Chemistry, EE or a related engineering field. Assist in the research and development of infrared detectors fabricated...","HRL Laboratories, LLC",False,CA,,http://www.indeed.com/viewjob?jk=d1f4da257c683ad1&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
134,Sunnyvale,"A2Z Development Center, Inc.",US,"Wed, 18 Jan 2017 05:29:46 GMT",False,"Sunnyvale, CA","Sunnyvale, CA",30+ days ago,False,5f57a161fe27e10c,Sr. Display Engineer,37.368134,-122.03297,"indeed_clk(this,'2472');","Bachelor's degree in Electrical Engineering, Physics, Computer Engineering and/or <b>Materials</b> <b>Science</b>. Master's or Doctoral degree in Electrical Engineering,...",Amazon.com,False,CA,,http://www.indeed.com/viewjob?jk=5f57a161fe27e10c&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
135,Pleasanton,CooperVision,US,"Thu, 23 Feb 2017 03:58:05 GMT",False,"Pleasanton, CA","Pleasanton, CA 94588",6 days ago,False,2818032e13188b46,Senior Scientist,37.68984,-121.897255,"indeed_clk(this,'2472');","Chemistry, Organic Chemistry, <b>Materials</b> <b>Science</b> or related discipline from an. Contact lens <b>materials</b> and technology....",CooperVision,False,CA,,http://www.indeed.com/viewjob?jk=2818032e13188b46&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
136,San Diego,HP,US,"Wed, 01 Feb 2017 12:36:11 GMT",False,"San Diego, CA","San Diego, CA",27 days ago,False,cbbc786e7074b915,3D Fluids Chemist,32.714287,-117.15385,"indeed_clk(this,'2472');","PhD degree in Chemistry, Chemical Engineering, with a specialization in polymer chemistry, physical chemistry, or <b>materials</b> <b>science</b> Knowledge and Skills:....",HP,False,CA,,http://www.indeed.com/viewjob?jk=cbbc786e7074b915&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
137,San Luis Obispo,Revasum,US,"Wed, 15 Feb 2017 22:45:30 GMT",False,"San Luis Obispo, CA","San Luis Obispo, CA",13 days ago,True,e753420c24816e49,Applications Engineering Technician,35.28022,-120.65934,"indeed_clk(this,'2472');","<b>Materials</b> <b>science</b>, chemistry, mechanical engineering, physics. Duties involve preparing slurry, pads, carriers, wheels, and any other <b>materials</b> required....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=e753420c24816e49&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
138,Santa Barbara,Apeel Sciences,US,"Fri, 10 Feb 2017 01:38:24 GMT",False,"Santa Barbara, CA","Santa Barbara, CA",19 days ago,False,ccd4cd46c2a97636,Strategic Planning Analyst,34.42033,-119.6978,"indeed_clk(this,'2472');","Technical background preferred (Biology, Chemistry, Biochemistry, <b>Materials</b> <b>Science</b>, Engineering or Food <b>Science</b>)....",Apeel Sciences,False,CA,,http://www.indeed.com/viewjob?jk=ccd4cd46c2a97636&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
139,Foothill Ranch,Luxottica Group,US,"Mon, 31 Oct 2016 22:11:42 GMT",False,"Foothill Ranch, CA","Foothill Ranch, CA 92610",30+ days ago,False,3a99e4061729f07f,Sr Product Development Engineer (Paint),33.68132,-117.63187,"indeed_clk(this,'2472');","Expertise in <b>Materials</b> <b>Science</b>, Chemistry or Polymer Chemistry. Solid understanding of polymer <b>science</b>, 2K coatings, and industrial paint application....",LUXOTTICA,False,CA,,http://www.indeed.com/viewjob?jk=3a99e4061729f07f&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
140,Los Angeles,Powers & Powers,US,"Fri, 13 Jan 2017 20:41:44 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,True,070ed851d4a39a76,Applications Engineer,34.052197,-118.24176,"indeed_clk(this,'2472');","Bachelor’s degree in <b>Materials</b> <b>Science</b>, Physics, or one of the Engineering disciplines preferred. Exempt - Management Position:....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=070ed851d4a39a76&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
141,Palo Alto,"Wilson, Sonsini, Goodrich & Rosati",US,"Tue, 31 Jan 2017 07:07:25 GMT",False,"Palo Alto, CA","Palo Alto, CA",28 days ago,False,a26bebfbf92324a4,Patent Agent/Scientific Advisor (Palo Alto),37.43956,-122.14286,"indeed_clk(this,'2472');","A degree in chemical engineering, <b>materials</b> <b>science</b>, bioengineering, mechanical engineering, or equivalent is required....","Wilson, Sonsini, Goodrich & Rosati",False,CA,,http://www.indeed.com/viewjob?jk=a26bebfbf92324a4&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
142,San Diego,Qualcomm,US,"Thu, 26 Jan 2017 03:52:41 GMT",False,"San Diego, CA","San Diego, CA",30+ days ago,False,a51e6451cc353e40,Sr. Packaging Engineer - Development and NPI Packaging,32.714287,-117.15385,"indeed_clk(this,'2472');","Bachelor's, Electrical Engineering and/or <b>Materials</b> <b>Science</b> and/or Mechanical Engineering....",Qualcomm,False,CA,,http://www.indeed.com/viewjob?jk=a51e6451cc353e40&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
143,San Diego,Google,US,"Wed, 08 Feb 2017 15:15:13 GMT",False,"San Diego, CA","San Diego, CA",20 days ago,False,6c7bdaf15bf7a0b2,Sensor Hardware Engineer,32.714287,-117.15385,"indeed_clk(this,'2472');","BA/BS degree in Electrical Engineering, Physics, Computer Engineering, <b>Materials</b> <b>Science</b> or related field or equivalent practical experience....",Google,False,CA,,http://www.indeed.com/viewjob?jk=6c7bdaf15bf7a0b2&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
144,San Diego,"Illumina, Inc.",US,"Wed, 22 Feb 2017 23:53:54 GMT",False,"San Diego, CA","San Diego, CA",6 days ago,False,d7561da83025fa75,"Engineering Manager, Process Development",32.714287,-117.15385,"indeed_clk(this,'2472');","B.S./M.S./PhD in Chemical Engineering, Biochemical Engineering, Biotechnical Engineering, or MS/PhD in <b>Materials</b> <b>Science</b> or Physical Chemistry with at least 6...","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=d7561da83025fa75&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
145,San Diego,"Illumina, Inc.",US,"Wed, 25 Jan 2017 06:42:46 GMT",False,"San Diego, CA","San Diego, CA",30+ days ago,False,bd880a0e0ca40d05,Sr Engineer - Process Development,32.714287,-117.15385,"indeed_clk(this,'2472');","Identify and qualify new/changes to <b>materials</b> and/or supplier of <b>materials</b>,. B.S./M.S./ PhD in Chemical Engineering, Biochemical Engineering, Bioengineering,...","Illumina, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=bd880a0e0ca40d05&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
146,Irvine,ATI,US,"Sat, 11 Feb 2017 06:12:44 GMT",False,"Irvine, CA","Irvine, CA 92618",18 days ago,False,4b036f78a2ceb8de,Metallurgist,33.706043,-117.7033,"indeed_clk(this,'2472');","Bachelor's Degree in Metallurgical Engineering or <b>Materials</b> <b>Science</b>. ATI Forged Products produces and markets a wide range of specialty metal alloys, including...",Allegheny Technologies Incorporated (ATI),False,CA,,http://www.indeed.com/viewjob?jk=4b036f78a2ceb8de&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
147,San Diego,Qualcomm,US,"Mon, 06 Feb 2017 20:07:42 GMT",False,"San Diego, CA","San Diego, CA",22 days ago,False,49970006836bf358,SIP (System in Packaging) Packaging Engineer,32.714287,-117.15385,"indeed_clk(this,'2472');","Bachelor's, Electrical Engineering and/or <b>Materials</b> <b>Science</b> and/or Mechanical Engineering....",Qualcomm,False,CA,,http://www.indeed.com/viewjob?jk=49970006836bf358&qd=N2J-naHqk5bSExrJs-uSyPHx32XqMlw_eEIUZ5NFHC1qnQ78wPGwaSI3ifuEursTVvJtikd3Mkcoj7yvXQciQXV8vjaKiiPhXbv1FExwMmcep6I5-twM7jC8td-9rGTG&indpubnum=254802918413674&atk=1ba48kcdaa40rbq5
